uniprot_id	gene_name
H0Y2U3	TRPC7
H0Y8N3	TRPC7
Q7Z4N2	TRPM1
D9IDV3	TRPM1
H0YKU7	TRPM1
F8W865	TRPM1
H0YN37	TRPM1
H0YM61	TRPM1
O94759	TRPM2
E9PGK7	TRPM2
C9JZQ8	TRPM2
Q9HCF6	TRPM3
Q504Y1	TRPM3
G5E9G1	TRPM3
A2A3F4	TRPM3
E9PBI7	TRPM3
Q4VXD4	TRPM3
H7BYP1	TRPM3
A2A3F7	TRPM3
A2A3F3	TRPM3
H0Y3D4	TRPM3
Q8TD43	TRPM4
B4DIX5	TRPM4
Q9NZQ8	TRPM5
E9PQF7	TRPM5
E9PRW0	TRPM5
Q9BX84	TRPM6
Q96LV9	TRPM6
F8WAD9	TRPM6
Q5VYG5	TRPM6
F8W9E6	TRPM6
G8JLG7	TRPM6
G8JLG6	TRPM6
Q96QT4	TRPM7
H0YLN8	TRPM7
H0YNM0	TRPM7
Q7Z2W7	TRPM8
A0AVG2	TRPM8
H0Y7P0	TRPM8
F8WD55	TRPM8
H7BZP4	TRPM8
Q9UHF7	TRPS1
E5RFF3	TRPS1
C9J6L7	TRPS1
H0YAV4	TRPS1
E7EVN4	TRPS1
F8W8T0	TRPS1
H0YC29	TRPS1
E5RJ97	TRPS1
Q86TN4	TRPT1
F5H6B6	TRPT1
F5H8A0	TRPT1
F5H1K3	TRPT1
H0YGY9	TRPT1
Q8NER1	TRPV1
E7EQ78	TRPV1
E7ESJ2	TRPV1
J3QK85	TRPV1
I3L1R6	TRPV1
Q9Y5S1	TRPV2
K7EPY7	TRPV2
K7EIQ6	TRPV2
K7ELL3	TRPV2
J3QKR1	TRPV2
K7EKG5	TRPV2
H7BZK2	TRPV2
Q8NET8	TRPV3
I3L0L5	TRPV3
J3KPJ6	TRPV3
I3L402	TRPV3
Q9HBA0	TRPV4
F5H6Q4	TRPV4
Q9NQA5	TRPV5
H7C2J6	TRPV5
E9PBZ6	TRPV5
Q9H1D0	TRPV6
C9J9W0	TRPV6
C9JHY1	TRPV6
Q9Y4A5	TRRAP
C9K0N1	TRRAP
F2Z2U4	TRRAP
H0Y4W2	TRRAP
Q8WWH5	TRUB1
O95900	TRUB2
B7Z7G5	TRUB2
Q8NHM4	TRY6
Q8WYK3	TS
Q8WYK4	TS
Q96A04	TSACC
Q92574	TSC1
Q86WV8	TSC1
B7Z604	TSC1
P49815	TSC2
B4DIL8	TSC2
H3BNT5	TSC2
C9JX95	TSC2
H3BQK4	TSC2
H3BMQ0	TSC2
I3L3B1	TSC2
I3L134	TSC2
H3BQY7	TSC2
Q15714	TSC22D1
C9JYW3	TSC22D1
H7C4J9	TSC22D1
C9IZ15	TSC22D1
O75157	TSC22D2
H0Y865	TSC22D2
H0Y8E9	TSC22D2
H7C4U3	TSC22D2
Q99576	TSC22D3
Q5JRJ0	TSC22D3
Q5JRJ2	TSC22D3
D6RCK9	TSC22D3
D6RDZ9	TSC22D3
E7EWD5	TSC22D3
D6R8Z7	TSC22D3
D6RD37	TSC22D3
D6R9J1	TSC22D3
D6RBL1	TSC22D3
D6RD92	TSC22D3
D6RDZ7	TSC22D3
D6RAX8	TSC22D3
Q9Y3Q8	TSC22D4
A8MWR6	TSC22D4
H7C0M8	TSC22D4
H7BZ77	TSC22D4
Q8WW01	TSEN15
E9PPN1	TSEN15
F2Z3M0	TSEN15
H0YCV5	TSEN15
Q8NCE0	TSEN2
B7Z355	TSEN2
G5E9Q3	TSEN2
C9J7Z4	TSEN2
H7C301	TSEN2
C9IZI7	TSEN2
H7C2Z3	TSEN2
Q9BSV6	TSEN34
A9C4B9	TSEN34
B0V3J0	TSEN34
E7EQB3	TSEN34
Q7Z6J9	TSEN54
J3QLM6	TSEN54
E7EN92	TSEN54
J9JIH8	TSEN54
J3QRQ5	TSEN54
J3KRC5	TSEN54
P43897	TSFM
F8VPA7	TSFM
F8WCK2	TSFM
F8VS27	TSFM
F8W6R3	TSFM
C9JG32	TSFM
C9JT21	TSFM
Q99816	TSG101
J3QRU6	TSG101
J3QKS4	TSG101
F5H442	TSG101
Q9BZW7	TSGA10
B7Z925	TSGA10
B8ZZZ9	TSGA10
F8WA32	TSGA10
Q3SY00	TSGA10IP
Q96PP4	TSGA13
C9JIG7	TSGA13
C9JPB3	TSGA13
C9JVS7	TSGA13
P01222	TSHB
P16473	TSHR
Q0VAP8	TSHR
F5GYU5	TSHR
G3V381	TSHR
Q6ZSZ6	TSHZ1
H0YN23	TSHZ1
H0YKA1	TSHZ1
Q9NRE2	TSHZ2
J3KNQ0	TSHZ2
Q63HK5	TSHZ3
Q9UJT2	TSKS
C9K0I0	TSKS
Q8WUA8	TSKU
E9PN12	TSKU
E9PLG7	TSKU
Q969D9	TSLP
G3XAM8	TSLP
Q15631	TSN
E9PGT1	TSN
H7C1D4	TSN
Q96NA8	TSNARE1
B7ZLB0	TSNARE1
E5RHW3	TSNARE1
E5RG83	TSNARE1
E5RHT3	TSNARE1
E5RI41	TSNARE1
Q99598	TSNAX
Q5VVQ1	TSNAX
Q2TAA8	TSNAXIP1
B4DXD0	TSNAXIP1
H3BNU6	TSNAXIP1
E7ENJ7	TSNAXIP1
J3QS50	TSNAXIP1
J3KQF4	TSNAXIP1
H3BQ72	TSNAXIP1
J3QSH8	TSNAXIP1
J3QRL8	TSNAXIP1
H3BNS9	TSNAXIP1
J3QQL6	TSNAXIP1
I3L1M2	TSNAXIP1
O60635	TSPAN1
Q9H1Z9	TSPAN10
A1L157	TSPAN11
F5H0F0	TSPAN11
F5H195	TSPAN11
F5H2P0	TSPAN11
O95859	TSPAN12
C9IZ82	TSPAN12
C9JC05	TSPAN12
C9J9U1	TSPAN12
C9JQM0	TSPAN12
H7C0X9	TSPAN12
O95857	TSPAN13
Q8NG11	TSPAN14
Q8N2P5	TSPAN14
A6NEP9	TSPAN14
H7BXY6	TSPAN14
O95858	TSPAN15
H7C285	TSPAN15
Q9UKR8	TSPAN16
Q8N6J7	TSPAN16
K7EPD8	TSPAN16
K7EN22	TSPAN16
K7EMI8	TSPAN16
Q96FV3	TSPAN17
C9J7R4	TSPAN17
D6RDX8	TSPAN17
D6RI03	TSPAN17
D6RBW9	TSPAN17
J3KNG2	TSPAN17
H0Y9A5	TSPAN17
Q96SJ8	TSPAN18
E9PL40	TSPAN18
E9PKD8	TSPAN18
H0YB98	TSPAN18
E5RFV0	TSPAN18
E9PPB7	TSPAN18
E5RFP3	TSPAN18
P0C672	TSPAN19
J3KQT2	TSPAN19
F8VZ36	TSPAN19
F8VV50	TSPAN19
H0YFW1	TSPAN19
O60636	TSPAN2
B1AKP2	TSPAN2
B1AKP1	TSPAN2
D6PTH4	TSPAN2
O60637	TSPAN3
H0YMH8	TSPAN3
H0YKJ9	TSPAN3
Q12999	TSPAN31
F8VS78	TSPAN31
F8VWE0	TSPAN31
F8VW54	TSPAN31
F8VNT7	TSPAN31
F8VP43	TSPAN31
F8VVF8	TSPAN31
Q96QS1	TSPAN32
G3XAG6	TSPAN32
D3YTD1	TSPAN32
F8WB10	TSPAN32
C9JXU9	TSPAN32
F8WCN6	TSPAN32
Q86UF1	TSPAN33
O14817	TSPAN4
A8MVV6	TSPAN4
J3KNL1	TSPAN4
E9PN41	TSPAN4
E9PMX4	TSPAN4
E9PSH3	TSPAN4
E9PPX8	TSPAN4
J3KQ42	TSPAN4
P62079	TSPAN5
B7Z317	TSPAN5
D6RBT5	TSPAN5
D6RAR1	TSPAN5
D6R9N6	TSPAN5
D6RGZ7	TSPAN5
H0Y8W4	TSPAN5
O43657	TSPAN6
P41732	TSPAN7
B4DEB8	TSPAN7
B4DEA5	TSPAN7
B4DDG0	TSPAN7
F8WC96	TSPAN7
F8WF47	TSPAN7
F8WF53	TSPAN7
P19075	TSPAN8
F8VWH2	TSPAN8
O75954	TSPAN9
E9PHL0	TSPAN9
B5MD23	TSPAN9
Q8WU66	TSPEAR
A8MW19	TSPEAR
P30536	TSPO
B1AH88	TSPO
B1AH87	TSPO
J3QLD3	TSPO
Q5TGU0	TSPO2
Q01534	TSPY1
F5H0K5	TSPY1
P0CW01	TSPY10
F2Z2I4	TSPY10
C9JPU3	TSPY10
A6NKD2	TSPY2
A6NGT6	TSPY2
Q9H489	TSPY26P
P0CV98	TSPY3
F2Z2P0	TSPY3
F5H0V0	TSPY3
P0CV99	TSPY4
A6NEC3	TSPY4
P0CW00	TSPY8
F5H122	TSPY8
A6NDJ3	TSPY8
F8VZD1	TSPY8
A6NGL4	TSPY8
H7BXJ3	TSPY8
Q9H0U9	TSPYL1
Q9H2G4	TSPYL2
J3KST2	TSPYL2
J3KS33	TSPYL2
Q9UJ04	TSPYL4
Q86VY4	TSPYL5
Q8N831	TSPYL6
Q2NL82	TSR1
I3L1Q5	TSR1
I3L4T0	TSR1
I3L4E8	TSR1
Q969E8	TSR2
Q9UJK0	TSR3
H3BQD4	TSR3
Q5XPU7	TSRM
Q53HC9	TSSC1
D3YTH5	TSSC1
F8WDS8	TSSC1
F8WDX0	TSSC1
A8MUM1	TSSC1
C9JVR6	TSSC1
F8WB12	TSSC1
C9J0U9	TSSC1
Q9Y5U2	TSSC4
C9JHT9	TSSC4
C9JJV1	TSSC4
A6NCC9	TSSC4
E9PME3	TSSC4
C9JDU0	TSSC4
E9PL88	TSSC4
Q9BXA7	TSSK1B
Q96PF2	TSSK2
Q96PN8	TSSK3
I3L1X4	TSSK3
Q6SA08	TSSK4
H7C3J1	TSSK4
H0YJ36	TSSK4
H0YJB1	TSSK4
Q9BXA6	TSSK6
Q16762	TST
B1AH48	TST
Q13630	TSTA3
E9PP60	TSTA3
E9PKL9	TSTA3
E9PLH9	TSTA3
E9PP14	TSTA3
H0YE90	TSTA3
H0YCP7	TSTA3
Q8NFU3	TSTD1
Q5T7W7	TSTD2
Q5T7X1	TSTD2
Q5T7X0	TSTD2
Q5T7W9	TSTD2
H0UI37	TSTD3
Q5TCY1	TTBK1
Q6IQ55	TTBK2
H3BQ25	TTBK2
H3BTY5	TTBK2
H3BMY7	TTBK2
Q99614	TTC1
H0YB37	TTC1
Q9H892	TTC12
J3KR69	TTC12
H0YEF6	TTC12
E9PKU6	TTC12
E9PIS6	TTC12
A8MTE9	TTC12
C9JPY5	TTC12
C9J1D2	TTC12
E9PJI9	TTC12
E9PIB6	TTC12
C9JYU1	TTC12
E9PP06	TTC12
H0YDB4	TTC12
Q8NBP0	TTC13
E9PGV4	TTC13
E5RJP6	TTC13
E5RG15	TTC13
H0YB10	TTC13
E5RHB3	TTC13
H0YBV3	TTC13
Q96N46	TTC14
G5E9X0	TTC14
C9JBA2	TTC14
C9JCY7	TTC14
F8WDH5	TTC14
F8WDA3	TTC14
C9J974	TTC14
Q8NEE8	TTC16
B4DYG4	TTC16
Q96AE7	TTC17
G3XAB3	TTC17
E9PN79	TTC17
H0Y6S0	TTC17
Q5T0N1	TTC18
Q6DKK2	TTC19
K7EKH7	TTC19
K7ERR1	TTC19
J3QT19	TTC19
K7EKS0	TTC19
K7EJA1	TTC19
K7ELX2	TTC19
Q8NDW8	TTC21A
F8WDN4	TTC21A
Q7Z4L5	TTC21B
H9KV93	TTC21B
Q5TAA0	TTC22
H0Y486	TTC22
Q5W5X9	TTC23
H0YET0	TTC23
H0YM10	TTC23
H0YNH7	TTC23
H0YN45	TTC23
H0YKN9	TTC23
H7BZG4	TTC23
H0YMN1	TTC23
H0YNV8	TTC23
Q6PF05	TTC23L
D6RB54	TTC23L
A2A3L6	TTC24
H0Y5S5	TTC24
H3BLU9	TTC24
Q96NG3	TTC25
A0AVF1	TTC26
B7Z2T3	TTC26
B7Z6R6	TTC26
Q96CU4	TTC26
F8WEZ4	TTC26
Q6P3X3	TTC27
H7C3A3	TTC27
C9JVS4	TTC27
F8WCH1	TTC27
H7C178	TTC27
H7C329	TTC27
Q96AY4	TTC28
B0QYP5	TTC28
B0QYP4	TTC28
Q8NA56	TTC29
G5E9Z5	TTC29
E7EQ14	TTC29
D6RJF6	TTC29
D6R945	TTC29
E7EQZ6	TTC29
P53804	TTC3
B4DSZ9	TTC3
E9PMS7	TTC3
H7BZ57	TTC3
E9PMP8	TTC3
E9PCE7	TTC3
A8MT23	TTC3
H7C3Z1	TTC3
H7C097	TTC3
Q86WT1	TTC30A
Q8N4P2	TTC30B
Q49AM3	TTC31
B4DZV1	TTC31
G5E9H3	TTC31
H7BZ54	TTC31
Q5I0X7	TTC32
B5MCJ1	TTC32
C9JV54	TTC32
Q6PID6	TTC33
A8MYJ7	TTC34
J3KQ58	TTC34
B7ZC41	TTC34
A6NLP5	TTC36
E9PNF0	TTC36
B7ZW72	TTC36
Q6PGP7	TTC37
D6RCE2	TTC37
H0Y964	TTC37
D6RDA0	TTC37
H0Y915	TTC37
Q5R3I4	TTC38
A9UJP8	TTC38
H7C2L7	TTC38
F8WBU8	TTC38
E7ES35	TTC38
H7C089	TTC38
Q5SRH9	TTC39A
D3DQ30	TTC39A
G3XAF8	TTC39A
E9PQX3	TTC39A
E9PHX9	TTC39A
E9PQ33	TTC39A
E9PAZ4	TTC39A
E7EQY9	TTC39A
F8W961	TTC39A
Q5VTQ0	TTC39B
B4DVQ6	TTC39B
G5E9Y5	TTC39B
H0YAJ6	TTC39B
Q8N584	TTC39C
G3V1P2	TTC39C
J3QKX7	TTC39C
J3QLL8	TTC39C
O95801	TTC4
Q5TA95	TTC4
Q8IYW2	TTC40
J3QTL0	TTC40
H0Y845	TTC40
Q8N0Z6	TTC5
H0Y6R6	TTC5
H9KV81	TTC5
G3V3I6	TTC5
Q86TZ1	TTC6
Q3SY88	TTC6
G3V435	TTC6
G3V3A5	TTC6
G5E9W5	TTC6
G3V2C3	TTC6
H0YJ01	TTC6
Q9ULT0	TTC7A
Q2T9J9	TTC7A
G5E9G4	TTC7A
H7C1P2	TTC7A
F5H4E1	TTC7A
H0Y3V7	TTC7A
H7C055	TTC7A
Q86TV6	TTC7B
Q6PIF1	TTC7B
H0YJP9	TTC7B
G3V3E4	TTC7B
H0YIZ4	TTC7B
H0YK02	TTC7B
G3V3H1	TTC7B
H0YJS2	TTC7B
Q8TAM2	TTC8
B3KSL8	TTC8
Q86U25	TTC8
G3V324	TTC8
G3V2Z9	TTC8
H0YJQ3	TTC8
H0YJX0	TTC8
G3V2W6	TTC8
Q92623	TTC9
Q8N6N2	TTC9B
Q8N5M4	TTC9C
Q8WYY7	TTC9C
E9PKV8	TTC9C
E7EST3	TTC9C
H0YDR3	TTC9C
Q15361	TTF1
Q9UNY4	TTF2
O43156	TTI1
Q6NXR4	TTI2
E5RIH5	TTI2
E5RHM7	TTI2
E5RH83	TTI2
E5RIZ0	TTI2
P33981	TTK
D6REX1	TTK
D6RIC6	TTK
D6RF82	TTK
D6RFY1	TTK
Q8NG68	TTL
O95922	TTLL1
H0Y884	TTLL1
Q6ZVT0	TTLL10
J3QRK8	TTLL10
Q8NHH1	TTLL11
F8W6M1	TTLL11
B1AP70	TTLL11
Q14166	TTLL12
B1AH89	TTLL12
A6NNM8	TTLL13
Q9BWV7	TTLL2
D6R9R4	TTLL2
Q9Y4R7	TTLL3
C9JQ30	TTLL3
C9JRM2	TTLL3
E5RGZ6	TTLL3
F8WBP6	TTLL3
F8WD18	TTLL3
H0Y5E3	TTLL3
C9JNK2	TTLL3
C9IZU0	TTLL3
C9JNK7	TTLL3
C9JUK0	TTLL3
C9JWZ9	TTLL3
C9JSD3	TTLL3
J3KQB2	TTLL3
C9JZ73	TTLL3
C9JKU2	TTLL3
C9JW59	TTLL3
H7C197	TTLL3
H7C0T5	TTLL3
H3BLT7	TTLL3
Q14679	TTLL4
C9J982	TTLL4
C9J3I1	TTLL4
H7C470	TTLL4
E7EX20	TTLL4
E9PH58	TTLL4
C9JB60	TTLL4
H7BZY4	TTLL4
H7C421	TTLL4
H7C1F7	TTLL4
H7C2S3	TTLL4
Q6EMB2	TTLL5
Q2TAY9	TTLL5
G3V2U8	TTLL5
G3V4R8	TTLL5
G3V2J9	TTLL5
Q8N841	TTLL6
F8W896	TTLL6
F8W9N0	TTLL6
C9JMG1	TTLL6
F8WDP8	TTLL6
F6QD81	TTLL6
Q6ZT98	TTLL7
F2Z2J7	TTLL7
F2Z2X2	TTLL7
A6PVC2	TTLL8
B5MDV0	TTLL8
J3KQ54	TTLL8
Q3SXZ7	TTLL9
B4DZ96	TTLL9
H9KV73	TTLL9
Q5BVD1	TTMP
Q8WZ42	TTN
A2TKE4	TTN
H7C195	TTN
C9JQJ2	TTN
H7C0U7	TTN
H0Y4J7	TTN
H7C1P9	TTN
P49638	TTPA
Q9BTX7	TTPAL
A6PVK2	TTPAL
Q5QPC2	TTPAL
P02766	TTR
Q9BZA0	TTTY10
Q9BZ98	TTTY12
Q9BZ97	TTTY13
Q9H313	TTYH1
E7ET67	TTYH1
G8JLI0	TTYH1
C9J3K6	TTYH1
F8WBE6	TTYH1
C9J6C6	TTYH1
Q9BSA4	TTYH2
B4DKD1	TTYH2
J3KSH7	TTYH2
J3KRY9	TTYH2
Q9C0H2	TTYH3
A8MXJ9	TTYH3
H7C3T6	TTYH3
P50607	TUB
E9PQR4	TUB
Q71U36	TUBA1A
G3V1U9	TUBA1A
F8VXB8	TUBA1A
F8VQQ4	TUBA1A
F8VXZ7	TUBA1A
F8W0F6	TUBA1A
F8VYI2	TUBA1A
F8VXZ4	TUBA1A
F8VRZ4	TUBA1A
F8VWX4	TUBA1A
P68363	TUBA1B
F8VX09	TUBA1B
F8VRK0	TUBA1B
F8VWV9	TUBA1B
F8VS94	TUBA1B
F8VVB9	TUBA1B
F8VU66	TUBA1B
Q9BQE3	TUBA1C
F8VRK1	TUBA1C
F8VS66	TUBA1C
F5H5D3	TUBA1C
H0YHV2	TUBA1C
Q13748	TUBA3C
Q6PEY2	TUBA3E
P68366	TUBA4A
A8MUB1	TUBA4A
C9JEV8	TUBA4A
C9JQ00	TUBA4A
C9JJQ8	TUBA4A
C9JDS9	TUBA4A
C9JDL2	TUBA4A
Q9H853	TUBA4B
Q9NY65	TUBA8
C9J2C0	TUBA8
C9K0S6	TUBA8
A6NHL2	TUBAL3
P07437	TUBB
Q5ST81	TUBB
E7EWR1	TUBB
F8VUJ7	TUBB
F8VYX6	TUBB
Q5JP53	TUBB
E9PBJ4	TUBB
F8VW92	TUBB
Q9H4B7	TUBB1
Q13885	TUBB2A
Q9BVA1	TUBB2B
Q13509	TUBB3
A8K854	TUBB3
G3V4U2	TUBB3
G3V3R4	TUBB3
G3V3J6	TUBB3
G3V2R8	TUBB3
G3V2N6	TUBB3
G3V2A3	TUBB3
G3V542	TUBB3
G3V3W7	TUBB3
G3V5W4	TUBB3
P04350	TUBB4A
P68371	TUBB4B
Q9BUF5	TUBB6
K7ES63	TUBB6
K7ESM5	TUBB6
K7EL29	TUBB6
K7EN98	TUBB6
K7EPE5	TUBB6
K7EJZ4	TUBB6
K7ERA8	TUBB6
K7EJ64	TUBB6
K7ESQ3	TUBB6
K7EQT3	TUBB6
K7EK43	TUBB6
Q3ZCM7	TUBB8
Q5SQY0	TUBB8
F5H0I4	TUBB8
F8W813	TUBB8
C9JMT5	TUBB8
F8WAT2	TUBB8
C9JAA5	TUBB8
Q9UJT1	TUBD1
K7EQN9	TUBD1
K7EMW6	TUBD1
E9PCQ8	TUBD1
K7EKE2	TUBD1
K7EPQ0	TUBD1
E9PCA7	TUBD1
Q9UJT0	TUBE1
Q5H8W9	TUBE1
Q5H8W7	TUBE1
P23258	TUBG1
K7EIS0	TUBG1
K7EKE5	TUBG1
Q9NRH3	TUBG2
Q9BSJ2	TUBGCP2
B3KTU7	TUBGCP2
F2Z2B9	TUBGCP2
Q96CW5	TUBGCP3
Q9UGJ1	TUBGCP4
Q9BVR6	TUBGCP4
H3BPU4	TUBGCP4
H3BQY4	TUBGCP4
H3BS59	TUBGCP4
H3BNL9	TUBGCP4
H3BQ12	TUBGCP4
H3BN56	TUBGCP4
Q96RT8	TUBGCP5
E9PB12	TUBGCP5
H0YMZ9	TUBGCP5
H0YLG3	TUBGCP5
Q96RT7	TUBGCP6
E7EQL8	TUBGCP6
H7C2H5	TUBGCP6
H7C358	TUBGCP6
P49411	TUFM
H3BNU3	TUFM
Q9NNX1	TUFT1
A6PVU8	TUFT1
F5H607	TUFT1
O00294	TULP1
Q5TGM7	TULP1
O00295	TULP2
E5RHU6	TULP2
E5RHR0	TULP2
H0YBB5	TULP2
E5RIF7	TULP2
E5RH05	TULP2
O75386	TULP3
B7Z1E7	TULP3
B7Z6A2	TULP3
F5GWL5	TULP3
F5H7B9	TULP3
F8WBZ9	TULP3
H0YG12	TULP3
H0YFU8	TULP3
Q9NRJ4	TULP4
Q2TAM9	TUSC1
O75896	TUSC2
G3V0I0	TUSC2
F2Z2A9	TUSC2
Q13454	TUSC3
D6RDV0	TUSC3
D6RIY7	TUSC3
D6RA37	TUSC3
Q8IXB3	TUSC5
Q9H6E5	TUT1
J3KN81	TUT1
C9JBX0	TUT1
F8WA97	TUT1
F5H0R1	TUT1
Q8IU52	TUWD12
A6NH52	TVP23A
B7ZW18	TVP23A
I3L488	TVP23A
I3L3Y3	TVP23A
I3L109	TVP23A
Q9NYZ1	TVP23B
J3QL63	TVP23B
K7ENL4	TVP23B
J3KS67	TVP23B
I3L376	TVP23B
Q96ET8	TVP23C
E5RIS5	TVP23C
B4E0Q0	TVP23C
C9JYS5	TVP23C
E5RGC5	TVP23C
K7EK95	TVP23C
J3QL47	TVP23C
Q12792	TWF1
F8W1Q9	TWF1
F8VS81	TWF1
F8W1D0	TWF1
F8VRG3	TWF1
F8W645	TWF1
Q6IBS0	TWF2
D6RG15	TWF2
Q15672	TWIST1
H7C4D7	TWIST1
H7BY00	TWIST1
Q8WVJ9	TWIST2
Q3B726	TWISTNB
Q9GZX9	TWSG1
J3QS03	TWSG1
P42681	TXK
D6RA14	TXK
E7EQN8	TXK
D6RBM7	TXK
D6R9F2	TXK
P40222	TXLNA
Q8N3L3	TXLNB
H7BY59	TXLNB
Q9NUQ3	TXLNG
Q9BZA5	TXLNG2P
P10599	TXN
Q99757	TXN2
F8WDN2	TXN2
Q6PKC3	TXNDC11
I3L1A5	TXNDC11
I3L0Q4	TXNDC11
I3L2Z6	TXNDC11
O95881	TXNDC12
Q96J42	TXNDC15
B4DS52	TXNDC15
H0Y997	TXNDC15
D6RAV9	TXNDC15
D6RBD9	TXNDC15
D6R962	TXNDC15
D6RB48	TXNDC15
H0Y928	TXNDC15
Q9P2K2	TXNDC16
H0YJI6	TXNDC16
G3V2S5	TXNDC16
Q9BRA2	TXNDC17
I3L0K2	TXNDC17
I3L3M7	TXNDC17
I3L2R6	TXNDC17
Q86VQ3	TXNDC2
F5H6S7	TXNDC2
E7EWV4	TXNDC2
J3QSG5	TXNDC2
Q8NBS9	TXNDC5
Q86UY0	TXNDC5
Q3KNW3	TXNDC6
Q6A555	TXNDC8
A9Z1W9	TXNDC8
B7ZME0	TXNDC8
O14530	TXNDC9
G3XAJ4	TXNDC9
Q8TB70	TXNDC9
B8ZZX4	TXNDC9
F8WBV5	TXNDC9
F8WCJ3	TXNDC9
Q9H3M7	TXNIP
F6RIS4	TXNIP
O43396	TXNL1
G3V1K0	TXNL1
K7EPB7	TXNL1
K7EME7	TXNL1
K7ER96	TXNL1
K7EML9	TXNL1
K7EKG2	TXNL1
P83876	TXNL4A
O14835	TXNL4A
K7EPA6	TXNL4A
K7ESL1	TXNL4A
K7EJU2	TXNL4A
K7EMX5	TXNL4A
K7ES07	TXNL4A
Q9NX01	TXNL4B
H3BQ09	TXNL4B
H3BUL8	TXNL4B
H3BN11	TXNL4B
Q16881	TXNRD1
B7Z2S5	TXNRD1
B2R5P6	TXNRD1
B7Z904	TXNRD1
E2QRB9	TXNRD1
E9PIZ5	TXNRD1
E9PQI3	TXNRD1
F5H780	TXNRD1
E7ESI6	TXNRD1
E9PRI8	TXNRD1
E9PNQ6	TXNRD1
E9PMY9	TXNRD1
E9PJU2	TXNRD1
E9PKD3	TXNRD1
E9PKI4	TXNRD1
E9PIR7	TXNRD1
E9PLT3	TXNRD1
E7EW10	TXNRD1
Q9NNW7	TXNRD2
F5H1L4	TXNRD2
E7ENA2	TXNRD2
D3YTF8	TXNRD2
D3YTF9	TXNRD2
F5H2V0	TXNRD2
E7EWK1	TXNRD2
Q86VQ6	TXNRD3
L7N487	TXNRD3
H0YBI6	TXNRD3
H0YBQ0	TXNRD3
E5RJ58	TXNRD3
Q6F5E7	TXNRD3NB
P29597	TYK2
K7EM33	TYK2
E9PQM4	TYK2
H0YE24	TYK2
H0YE41	TYK2
E9PM19	TYK2
E9PPF2	TYK2
E9PQL2	TYK2
H0YCT7	TYK2
K7EJR6	TYK2
E9PQE9	TYK2
K7EP98	TYK2
P19971	TYMP
C9JGI3	TYMP
P04818	TYMS
P14679	TYR
Q06418	TYRO3
H0YN24	TYRO3
H0YNK6	TYRO3
H0YKZ2	TYRO3
H3BPR7	TYRO3
O43914	TYROBP
K7EKK0	TYROBP
F5H389	TYROBP
K7ES93	TYROBP
P17643	TYRP1
E7EQI3	TYRP1
Q5W0M5	TYRP1
C9JZ52	TYRP1
Q2T9J0	TYSND1
Q9NV66	TYW1
F8WE03	TYW1
C9J9Q4	TYW1
I6L8B4	TYW1
F8WCW0	TYW1
Q6NUM6	TYW1B
Q6IPR3	TYW3
B4DFU6	TYW3
A2RUC4	TYW5
A8KAJ9	TYW5
Q01081	U2AF1
Q8WU68	U2AF1L4
K7EJH3	U2AF1L4
K7ERY8	U2AF1L4
K7EJM7	U2AF1L4
K7EPL9	U2AF1L4
P26368	U2AF2
K7ESD0	U2AF2
K7ENG2	U2AF2
K7ESF0	U2AF2
K7ELP8	U2AF2
O15042	U2SURP
C9JDJ7	U2SURP
H0Y8D9	U2SURP
E7ET15	U2SURP
C9J5L1	U2SURP
H7C4V2	U2SURP
C9JB80	U2SURP
E7EW00	U2SURP
H7C4P4	U2SURP
Q9BZF9	UACA
G3XAG2	UACA
H0YMI1	UACA
F5H2B9	UACA
H0YNH8	UACA
H0YN48	UACA
Q16222	UAP1
B1AR80	UAP1
Q3KQV9	UAP1L1
P22314	UBA1
Q5JRS0	UBA1
Q5JRS1	UBA1
Q5JRR9	UBA1
Q5JRS2	UBA1
Q5JRS3	UBA1
Q5JRR6	UBA1
Q9UBT2	UBA2
B3KWB9	UBA2
K7ESK7	UBA2
K7EPL2	UBA2
K7ES38	UBA2
Q8TBC4	UBA3
B7Z5F6	UBA3
F8WF86	UBA3
F8WAT6	UBA3
F8W8D4	UBA3
Q9GZZ9	UBA5
C9J0F6	UBA5
C9J5W5	UBA5
C9JRV9	UBA5
E7EQ61	UBA5
D6RJC9	UBA5
E7EWE1	UBA5
P62987	UBA52
A0AVT1	UBA6
H0Y8S8	UBA6
H0Y9U5	UBA6
P41226	UBA7
Q9BSL1	UBAC1
Q8NBM4	UBAC2
Q5JUH4	UBAC2
Q8TB05	UBALD1
K7EKR5	UBALD1
K7EKZ4	UBALD1
K7EM88	UBALD1
K7EM52	UBALD1
K7EQ49	UBALD1
Q8IYN6	UBALD2
K7EMI7	UBALD2
K7ERK7	UBALD2
Q9NZ09	UBAP1
F5H0J8	UBAP1
F5GXE2	UBAP1
F5GYI3	UBAP1L
H0YKG2	UBAP1L
Q5T6F2	UBAP2
Q5JV03	UBAP2
H0YDN2	UBAP2
A2A306	UBAP2
F5H2U4	UBAP2
A2A305	UBAP2
Q5JV08	UBAP2
A6NCA8	UBAP2
E7EWG4	UBAP2
Q14157	UBAP2L
Q5VU80	UBAP2L
Q5VU79	UBAP2L
Q5VU77	UBAP2L
Q5VU78	UBAP2L
Q5VU81	UBAP2L
F8W726	UBAP2L
H7C2T8	UBAP2L
H0Y5H6	UBAP2L
