Bait	Prey	MiST score
VPR	Q15386	0.00000
VPR	Q15388	0.00000
VPR	Q15392	0.00000
VPR	Q15393	0.00000
VPR	Q15427	0.00000
VPR	Q15459	0.00000
VPR	Q15477	0.00000
VPR	Q15517	0.00000
VPR	Q155Q3	0.00000
VPR	Q15645	0.00000
VPR	Q15717	0.00000
VPR	Q15750	0.00000
VPR	Q15758	0.00000
VPR	Q15776	0.00000
VPR	Q15843	0.00000
VPR	Q15904	0.00000
VPR	Q16186	0.00000
VPR	Q16537	0.00000
VPR	Q16539	0.00000
VPR	Q16540	0.00000
VPR	Q16629	0.00000
VPR	Q16637	0.00000
VPR	Q16643	0.00000
VPR	Q16666	0.00000
VPR	Q16763	0.00000
VPR	Q16769	0.00000
VPR	Q16775	0.00000
VPR	Q16777	0.00000
VPR	Q16778	0.00000
VPR	Q16795	0.00000
VPR	Q16831	0.00000
VPR	Q16875	0.00000
VPR	Q1KMD3	0.00000
VPR	Q29940	0.00000
VPR	Q29960	0.00000
VPR	Q29963	0.00000
VPR	Q29RF7	0.00000
VPR	Q2M2I5	0.00000
VPR	Q2NL82	0.00000
VPR	Q2T9J0	0.00000
VPR	Q2TAK8	0.00000
VPR	Q2TAY7	0.00000
VPR	Q2TB90	0.00000
VPR	Q2WEN9	0.00000
VPR	Q31612	0.00000
VPR	Q32P44	0.00000
VPR	Q3KQU3	0.00000
VPR	Q3LI77	0.00000
VPR	Q3SXM5	0.00000
VPR	Q3SY84	0.00000
VPR	Q3T8J9	0.00000
VPR	Q496Y0	0.00000
VPR	Q49A26	0.00000
VPR	Q4G0J3	0.00000
VPR	Q4G163	0.00000
VPR	Q4U2R6	0.00000
VPR	Q52LG2	0.00000
VPR	Q53GQ0	0.00000
VPR	Q53H12	0.00000
VPR	Q53S58	0.00000
VPR	Q56VL3	0.00000
VPR	Q5BJD5	0.00000
VPR	Q5BJF2	0.00000
VPR	Q5C9Z4	0.00000
VPR	Q5DID0	0.00000
VPR	Q5EBN2	0.00000
VPR	Q5GH72	0.00000
VPR	Q5H9F3	0.00000
VPR	Q5H9R7	0.00000
VPR	Q5JQF8	0.00000
VPR	Q5JRX3	0.00000
VPR	Q5JTH9	0.00000
VPR	Q5JTZ9	0.00000
VPR	Q5QNW6	0.00000
VPR	Q5RKV6	0.00000
VPR	Q5SNV9	0.00000
VPR	Q5SRE5	0.00000
VPR	Q5SY16	0.00000
VPR	Q5T160	0.00000
VPR	Q5T280	0.00000
VPR	Q5T2N8	0.00000
VPR	Q5T3I0	0.00000
VPR	Q5T447	0.00000
VPR	Q5T4S7	0.00000
VPR	Q5T653	0.00000
VPR	Q5T749	0.00000
VPR	Q5T9A4	0.00000
VPR	Q5TAQ9	0.00000
VPR	Q5TCY1	0.00000
VPR	Q5TH69	0.00000
VPR	Q5VSL9	0.00000
VPR	Q5VTB9	0.00000
VPR	Q5VWQ8	0.00000
VPR	Q5VWZ2	0.00000
VPR	Q5VYK3	0.00000
VPR	Q5VYS8	0.00000
VPR	Q5VZ46	0.00000
VPR	Q5W0Q7	0.00000
VPR	Q5XKE5	0.00000
VPR	Q5XKP0	0.00000
VPR	Q63HN8	0.00000
VPR	Q658P3	0.00000
VPR	Q66K14	0.00000
VPR	Q68CP9	0.00000
VPR	Q68CQ4	0.00000
VPR	Q68D10	0.00000
VPR	Q69YN4	0.00000
VPR	Q6DD87	0.00000
VPR	Q6DKI1	0.00000
VPR	Q6DN03	0.00000
VPR	Q6DRA6	0.00000
VPR	Q6FI13	0.00000
VPR	Q6IAN0	0.00000
VPR	Q6L8H4	0.00000
VPR	Q6NSZ9	0.00000
VPR	Q6NZI2	0.00000
VPR	Q6P158	0.00000
VPR	Q6P161	0.00000
VPR	Q6P1L8	0.00000
VPR	Q6P1M0	0.00000
VPR	Q6P1M3	0.00000
VPR	Q6P1N0	0.00000
VPR	Q6P1X5	0.00000
VPR	Q6P2Q9	0.00000
VPR	Q6P3W7	0.00000
VPR	Q6P3X3	0.00000
VPR	Q6P6B1	0.00000
VPR	Q6P6C2	0.00000
VPR	Q6P9B6	0.00000
VPR	Q6PCB5	0.00000
VPR	Q6PCT2	0.00000
VPR	Q6PGP7	0.00000
VPR	Q6PK04	0.00000
VPR	Q6PKG0	0.00000
VPR	Q6R2W3	0.00000
VPR	Q6UN15	0.00000
VPR	Q6UVJ0	0.00000
VPR	Q6UW78	0.00000
VPR	Q6VAB6	0.00000
VPR	Q6Y7W6	0.00000
VPR	Q6ZMN7	0.00000
VPR	Q6ZN17	0.00000
VPR	Q6ZV29	0.00000
VPR	Q6ZVD7	0.00000
VPR	Q70CQ2	0.00000
VPR	Q70YC4	0.00000
VPR	Q71RC2	0.00000
VPR	Q71UM5	0.00000
VPR	Q75N90	0.00000
VPR	Q7KZN9	0.00000
VPR	Q7L014	0.00000
VPR	Q7L0Y3	0.00000
VPR	Q7L1T6	0.00000
VPR	Q7L2E3	0.00000
VPR	Q7L2H7	0.00000
VPR	Q7L2J0	0.00000
VPR	Q7L3S4	0.00000
VPR	Q7L3T8	0.00000
VPR	Q7L576	0.00000
VPR	Q7L5D6	0.00000
VPR	Q7L7L0	0.00000
VPR	Q7L8L6	0.00000
VPR	Q7RTM1	0.00000
VPR	Q7RTS5	0.00000
VPR	Q7RTS7	0.00000
VPR	Q7RTV0	0.00000
VPR	Q7RTY8	0.00000
VPR	Q7Z2W4	0.00000
VPR	Q7Z2W9	0.00000
VPR	Q7Z3K6	0.00000
VPR	Q7Z3U7	0.00000
VPR	Q7Z3Y7	0.00000
VPR	Q7Z3Y8	0.00000
VPR	Q7Z478	0.00000
VPR	Q7Z4H3	0.00000
VPR	Q7Z4Q2	0.00000
VPR	Q7Z4R8	0.00000
VPR	Q7Z4W1	0.00000
VPR	Q7Z591	0.00000
VPR	Q7Z6J4	0.00000
VPR	Q7Z739	0.00000
VPR	Q7Z794	0.00000
VPR	Q7Z7B0	0.00000
VPR	Q7Z7F7	0.00000
VPR	Q7Z7H5	0.00000
VPR	Q7Z7H8	0.00000
VPR	Q7Z7K6	0.00000
VPR	Q86SQ7	0.00000
VPR	Q86T03	0.00000
VPR	Q86T13	0.00000
VPR	Q86T24	0.00000
VPR	Q86T82	0.00000
VPR	Q86U06	0.00000
VPR	Q86U38	0.00000
VPR	Q86U42	0.00000
VPR	Q86U86	0.00000
VPR	Q86UE4	0.00000
VPR	Q86UK0	0.00000
VPR	Q86UP2	0.00000
VPR	Q86UP3	0.00000
VPR	Q86UT6	0.00000
VPR	Q86V20	0.00000
VPR	Q86VI3	0.00000
VPR	Q86VM9	0.00000
VPR	Q86VP6	0.00000
VPR	Q86VQ1	0.00000
VPR	Q86VV8	0.00000
VPR	Q86W24	0.00000
VPR	Q86WA8	0.00000
VPR	Q86WX3	0.00000
VPR	Q86XI2	0.00000
VPR	Q86XZ4	0.00000
VPR	Q86Y39	0.00000
VPR	Q86Y46	0.00000
VPR	Q86Y56	0.00000
VPR	Q86YD1	0.00000
VPR	Q86YZ3	0.00000
VPR	Q8IUC1	0.00000
VPR	Q8IUE6	0.00000
VPR	Q8IUF8	0.00000
VPR	Q8IUH4	0.00000
VPR	Q8IUX4	0.00000
VPR	Q8IVM0	0.00000
VPR	Q8IWS0	0.00000
VPR	Q8IWX8	0.00000
VPR	Q8IX01	0.00000
VPR	Q8IX12	0.00000
VPR	Q8IX18	0.00000
VPR	Q8IXB1	0.00000
VPR	Q8IXI1	0.00000
VPR	Q8IXI2	0.00000
VPR	Q8IXM3	0.00000
VPR	Q8IY37	0.00000
VPR	Q8IY81	0.00000
VPR	Q8IY95	0.00000
VPR	Q8IYS2	0.00000
VPR	Q8IZ69	0.00000
VPR	Q8IZH2	0.00000
VPR	Q8IZL8	0.00000
VPR	Q8IZP6	0.00000
VPR	Q8N159	0.00000
VPR	Q8N163	0.00000
VPR	Q8N1F7	0.00000
VPR	Q8N1G0	0.00000
VPR	Q8N1G4	0.00000
VPR	Q8N1N4	0.00000
VPR	Q8N257	0.00000
VPR	Q8N264	0.00000
VPR	Q8N290	0.00000
VPR	Q8N3C0	0.00000
VPR	Q8N3X6	0.00000
VPR	Q8N442	0.00000
VPR	Q8N4N3	0.00000
VPR	Q8N4V1	0.00000
VPR	Q8N5C6	0.00000
VPR	Q8N5C8	0.00000
VPR	Q8N5L8	0.00000
VPR	Q8N5M9	0.00000
VPR	Q8N5N7	0.00000
VPR	Q8N5Z5	0.00000
VPR	Q8N6G2	0.00000
VPR	Q8N726	0.00000
VPR	Q8N8E3	0.00000
VPR	Q8N983	0.00000
VPR	Q8N9T8	0.00000
VPR	Q8NAF0	0.00000
VPR	Q8NAX2	0.00000
VPR	Q8NBJ5	0.00000
VPR	Q8NBM4	0.00000
VPR	Q8NBS9	0.00000
VPR	Q8NBV8	0.00000
VPR	Q8NC51	0.00000
VPR	Q8NC56	0.00000
VPR	Q8NC60	0.00000
VPR	Q8NCA5	0.00000
VPR	Q8NCE2	0.00000
VPR	Q8NCG7	0.00000
VPR	Q8NCL4	0.00000
VPR	Q8ND56	0.00000
VPR	Q8NDX1	0.00000
VPR	Q8NE63	0.00000
VPR	Q8NE65	0.00000
VPR	Q8NE71	0.00000
VPR	Q8NEJ9	0.00000
VPR	Q8NEW0	0.00000
VPR	Q8NEZ4	0.00000
VPR	Q8NF37	0.00000
VPR	Q8NFF5	0.00000
VPR	Q8NFG4	0.00000
VPR	Q8NFH3	0.00000
VPR	Q8NFJ9	0.00000
VPR	Q8NFW8	0.00000
VPR	Q8NG27	0.00000
VPR	Q8NGT9	0.00000
VPR	Q8NH50	0.00000
VPR	Q8NHQ9	0.00000
VPR	Q8NHV4	0.00000
VPR	Q8NI36	0.00000
VPR	Q8NI60	0.00000
VPR	Q8TAE8	0.00000
VPR	Q8TAG9	0.00000
VPR	Q8TAP9	0.00000
VPR	Q8TB72	0.00000
VPR	Q8TBF4	0.00000
VPR	Q8TBK6	0.00000
VPR	Q8TBY0	0.00000
VPR	Q8TC07	0.00000
VPR	Q8TC26	0.00000
VPR	Q8TCC3	0.00000
VPR	Q8TCG1	0.00000
VPR	Q8TCJ2	0.00000
VPR	Q8TCU4	0.00000
VPR	Q8TDD1	0.00000
VPR	Q8TDI0	0.00000
VPR	Q8TDN6	0.00000
VPR	Q8TDY2	0.00000
VPR	Q8TE96	0.00000
VPR	Q8TED0	0.00000
VPR	Q8TEX9	0.00000
VPR	Q8TF40	0.00000
VPR	Q8WTT2	0.00000
VPR	Q8WUA4	0.00000
VPR	Q8WUK0	0.00000
VPR	Q8WUM0	0.00000
VPR	Q8WUY1	0.00000
VPR	Q8WUY8	0.00000
VPR	Q8WV92	0.00000
VPR	Q8WVE7	0.00000
VPR	Q8WVM0	0.00000
VPR	Q8WVM8	0.00000
VPR	Q8WVX9	0.00000
VPR	Q8WWC4	0.00000
VPR	Q8WWY3	0.00000
VPR	Q8WXX5	0.00000
VPR	Q8WY22	0.00000
VPR	Q8WYQ5	0.00000
VPR	Q8WZ42	0.00000
VPR	Q8WZA9	0.00000
VPR	Q92187	0.00000
VPR	Q92499	0.00000
VPR	Q92522	0.00000
VPR	Q92526	0.00000
VPR	Q92527	0.00000
VPR	Q92538	0.00000
VPR	Q92546	0.00000
VPR	Q92552	0.00000
VPR	Q92598	0.00000
VPR	Q92615	0.00000
VPR	Q92616	0.00000
VPR	Q92621	0.00000
VPR	Q92629	0.00000
VPR	Q92643	0.00000
VPR	Q92665	0.00000
VPR	Q92673	0.00000
VPR	Q92793	0.00000
VPR	Q92805	0.00000
VPR	Q92837	0.00000
VPR	Q92841	0.00000
VPR	Q92900	0.00000
VPR	Q92947	0.00000
VPR	Q92974	0.00000
VPR	Q92979	0.00000
VPR	Q92990	0.00000
VPR	Q93008	0.00000
VPR	Q93009	0.00000
VPR	Q93034	0.00000
VPR	Q93050	0.00000
VPR	Q93077	0.00000
VPR	Q93079	0.00000
VPR	Q95604	0.00000
VPR	Q969G3	0.00000
VPR	Q969M3	0.00000
VPR	Q969N2	0.00000
VPR	Q969Q0	0.00000
VPR	Q969W8	0.00000
VPR	Q969X5	0.00000
VPR	Q969Z0	0.00000
VPR	Q96A08	0.00000
VPR	Q96A35	0.00000
VPR	Q96A83	0.00000
VPR	Q96AG4	0.00000
VPR	Q96AY3	0.00000
VPR	Q96B26	0.00000
VPR	Q96BP2	0.00000
VPR	Q96C36	0.00000
VPR	Q96CS3	0.00000
VPR	Q96CW1	0.00000
VPR	Q96D53	0.00000
VPR	Q96DG6	0.00000
VPR	Q96DH6	0.00000
VPR	Q96DV4	0.00000
VPR	Q96DZ1	0.00000
VPR	Q96EB6	0.00000
VPR	Q96EK4	0.00000
VPR	Q96EL2	0.00000
VPR	Q96EL3	0.00000
VPR	Q96EP5	0.00000
VPR	Q96EU6	0.00000
VPR	Q96EV8	0.00000
VPR	Q96EY1	0.00000
VPR	Q96EY7	0.00000
VPR	Q96F07	0.00000
VPR	Q96F63	0.00000
VPR	Q96FV2	0.00000
VPR	Q96G21	0.00000
VPR	Q96G23	0.00000
VPR	Q96GA3	0.00000
VPR	Q96GC5	0.00000
VPR	Q96GM8	0.00000
VPR	Q96GQ7	0.00000
VPR	Q96HN2	0.00000
VPR	Q96HR8	0.00000
VPR	Q96HS1	0.00000
VPR	Q96I25	0.00000
VPR	Q96I59	0.00000
VPR	Q96IX5	0.00000
VPR	Q96JK2	0.00000
VPR	Q96JN8	0.00000
VPR	Q96JP5	0.00000
VPR	Q96KK5	0.00000
VPR	Q96KP1	0.00000
VPR	Q96KQ7	0.00000
VPR	Q96KR1	0.00000
VPR	Q96L21	0.00000
VPR	Q96L73	0.00000
VPR	Q96L96	0.00000
VPR	Q96M89	0.00000
VPR	Q96ME7	0.00000
VPR	Q96MF7	0.00000
VPR	Q96MI9	0.00000
VPR	Q96ND0	0.00000
VPR	Q96NY9	0.00000
VPR	Q96P11	0.00000
VPR	Q96P70	0.00000
VPR	Q96PK2	0.00000
VPR	Q96PK6	0.00000
VPR	Q96PV6	0.00000
VPR	Q96QR8	0.00000
VPR	Q96QV6	0.00000
VPR	Q96RG2	0.00000
VPR	Q96RT1	0.00000
VPR	Q96RV3	0.00000
VPR	Q96S59	0.00000
VPR	Q96SB4	0.00000
VPR	Q96SI9	0.00000
VPR	Q96ST3	0.00000
VPR	Q96T76	0.00000
VPR	Q99417	0.00000
VPR	Q99456	0.00000
VPR	Q99459	0.00000
VPR	Q99460	0.00000
VPR	Q99470	0.00000
VPR	Q99523	0.00000
VPR	Q99547	0.00000
VPR	Q99575	0.00000
VPR	Q99613	0.00000
VPR	Q99615	0.00000
VPR	Q99618	0.00000
VPR	Q99712	0.00000
VPR	Q99714	0.00000
VPR	Q99715	0.00000
VPR	Q99720	0.00000
VPR	Q99729	0.00000
VPR	Q99733	0.00000
VPR	Q99755	0.00000
VPR	Q99832	0.00000
VPR	Q99848	0.00000
VPR	Q99873	0.00000
VPR	Q99877	0.00000
VPR	Q99878	0.00000
VPR	Q99879	0.00000
VPR	Q99880	0.00000
VPR	Q99942	0.00000
VPR	Q9BPW8	0.00000
VPR	Q9BQ04	0.00000
VPR	Q9BQ39	0.00000
VPR	Q9BQ48	0.00000
VPR	Q9BQ52	0.00000
VPR	Q9BQ67	0.00000
VPR	Q9BQ75	0.00000
VPR	Q9BQB6	0.00000
VPR	Q9BQC6	0.00000
VPR	Q9BQG0	0.00000
VPR	Q9BQT8	0.00000
VPR	Q9BRD0	0.00000
VPR	Q9BRJ2	0.00000
VPR	Q9BRJ6	0.00000
VPR	Q9BRK5	0.00000
VPR	Q9BRP1	0.00000
VPR	Q9BRP8	0.00000
VPR	Q9BRS2	0.00000
VPR	Q9BRT6	0.00000
VPR	Q9BS26	0.00000
VPR	Q9BSA9	0.00000
VPR	Q9BSC4	0.00000
VPR	Q9BSD7	0.00000
VPR	Q9BSF4	0.00000
VPR	Q9BSR8	0.00000
VPR	Q9BT22	0.00000
VPR	Q9BTC0	0.00000
VPR	Q9BTD8	0.00000
VPR	Q9BTT6	0.00000
VPR	Q9BTV4	0.00000
VPR	Q9BTY7	0.00000
VPR	Q9BU89	0.00000
VPR	Q9BUL9	0.00000
VPR	Q9BUN8	0.00000
VPR	Q9BUQ8	0.00000
VPR	Q9BV44	0.00000
VPR	Q9BVI4	0.00000
VPR	Q9BVJ6	0.00000
VPR	Q9BVK6	0.00000
VPR	Q9BVP2	0.00000
VPR	Q9BVT8	0.00000
VPR	Q9BW92	0.00000
VPR	Q9BWE0	0.00000
VPR	Q9BWF3	0.00000
VPR	Q9BWJ5	0.00000
VPR	Q9BX40	0.00000
VPR	Q9BXC9	0.00000
VPR	Q9BXF6	0.00000
VPR	Q9BXI6	0.00000
VPR	Q9BXL7	0.00000
VPR	Q9BXP5	0.00000
VPR	Q9BXR0	0.00000
VPR	Q9BXS6	0.00000
VPR	Q9BXW9	0.00000
VPR	Q9BY12	0.00000
VPR	Q9BY89	0.00000
VPR	Q9BYC5	0.00000
VPR	Q9BYC8	0.00000
VPR	Q9BYC9	0.00000
VPR	Q9BYD1	0.00000
VPR	Q9BYD2	0.00000
VPR	Q9BYD3	0.00000
VPR	Q9BYD6	0.00000
VPR	Q9BYG3	0.00000
VPR	Q9BYJ9	0.00000
VPR	Q9BYK8	0.00000
VPR	Q9BYN8	0.00000
VPR	Q9BYR6	0.00000
VPR	Q9BYR7	0.00000
VPR	Q9BYR8	0.00000
VPR	Q9BZE1	0.00000
VPR	Q9BZE4	0.00000
VPR	Q9BZF3	0.00000
VPR	Q9BZI7	0.00000
VPR	Q9BZJ0	0.00000
VPR	Q9BZK3	0.00000
VPR	Q9BZX2	0.00000
VPR	Q9C0C7	0.00000
VPR	Q9C0C9	0.00000
VPR	Q9C0E2	0.00000
VPR	Q9GZL7	0.00000
VPR	Q9GZP9	0.00000
VPR	Q9GZR7	0.00000
VPR	Q9GZS1	0.00000
VPR	Q9GZS3	0.00000
VPR	Q9GZX7	0.00000
VPR	Q9H061	0.00000
VPR	Q9H074	0.00000
VPR	Q9H0A0	0.00000
VPR	Q9H0D6	0.00000
VPR	Q9H0H5	0.00000
VPR	Q9H0S4	0.00000
VPR	Q9H0U6	0.00000
VPR	Q9H0U9	0.00000
VPR	Q9H0W5	0.00000
VPR	Q9H0X4	0.00000
VPR	Q9H1A4	0.00000
VPR	Q9H1H9	0.00000
VPR	Q9H1K4	0.00000
VPR	Q9H2H8	0.00000
VPR	Q9H2U1	0.00000
VPR	Q9H2W6	0.00000
VPR	Q9H307	0.00000
VPR	Q9H3N1	0.00000
VPR	Q9H3U1	0.00000
VPR	Q9H4A4	0.00000
VPR	Q9H4B7	0.00000
VPR	Q9H4L5	0.00000
VPR	Q9H583	0.00000
VPR	Q9H5H4	0.00000
VPR	Q9H665	0.00000
VPR	Q9H6F5	0.00000
VPR	Q9H6R4	0.00000
VPR	Q9H6S0	0.00000
VPR	Q9H6W3	0.00000
VPR	Q9H761	0.00000
VPR	Q9H7B2	0.00000
VPR	Q9H7E2	0.00000
VPR	Q9H7E9	0.00000
VPR	Q9H814	0.00000
VPR	Q9H840	0.00000
VPR	Q9H857	0.00000
VPR	Q9H8H2	0.00000
VPR	Q9H8K7	0.00000
VPR	Q9H8V3	0.00000
VPR	Q9H936	0.00000
VPR	Q9H974	0.00000
VPR	Q9H9B4	0.00000
VPR	Q9H9J2	0.00000
VPR	Q9H9L3	0.00000
VPR	Q9HAT1	0.00000
VPR	Q9HAU4	0.00000
VPR	Q9HAU5	0.00000
VPR	Q9HAV4	0.00000
VPR	Q9HAV7	0.00000
VPR	Q9HBE1	0.00000
VPR	Q9HBG6	0.00000
VPR	Q9HBH1	0.00000
VPR	Q9HC29	0.00000
VPR	Q9HC36	0.00000
VPR	Q9HC52	0.00000
VPR	Q9HCE1	0.00000
VPR	Q9HCN8	0.00000
VPR	Q9HCU5	0.00000
VPR	Q9HD15	0.00000
VPR	Q9HD23	0.00000
VPR	Q9HD33	0.00000
VPR	Q9HD40	0.00000
VPR	Q9NP50	0.00000
VPR	Q9NP72	0.00000
VPR	Q9NP81	0.00000
VPR	Q9NP92	0.00000
VPR	Q9NPC6	0.00000
VPR	Q9NPD3	0.00000
VPR	Q9NPE3	0.00000
VPR	Q9NPL8	0.00000
VPR	Q9NQ50	0.00000
VPR	Q9NQ55	0.00000
VPR	Q9NQA5	0.00000
VPR	Q9NQC3	0.00000
VPR	Q9NQH7	0.00000
VPR	Q9NQI0	0.00000
VPR	Q9NQT4	0.00000
VPR	Q9NQT5	0.00000
VPR	Q9NQV6	0.00000
VPR	Q9NQZ2	0.00000
VPR	Q9NQZ5	0.00000
VPR	Q9NR09	0.00000
VPR	Q9NR30	0.00000
VPR	Q9NR31	0.00000
VPR	Q9NR33	0.00000
VPR	Q9NR56	0.00000
VPR	Q9NRD1	0.00000
VPR	Q9NRF9	0.00000
VPR	Q9NRG9	0.00000
VPR	Q9NRL2	0.00000
VPR	Q9NRN7	0.00000
VPR	Q9NRX1	0.00000
VPR	Q9NRX2	0.00000
VPR	Q9NRZ9	0.00000
VPR	Q9NS69	0.00000
VPR	Q9NSB2	0.00000
VPR	Q9NSB4	0.00000
VPR	Q9NSD9	0.00000
VPR	Q9NSI2	0.00000
VPR	Q9NTJ3	0.00000
VPR	Q9NTK5	0.00000
VPR	Q9NU22	0.00000
VPR	Q9NUD5	0.00000
VPR	Q9NUG4	0.00000
VPR	Q9NUL7	0.00000
VPR	Q9NUN5	0.00000
VPR	Q9NUQ8	0.00000
VPR	Q9NV31	0.00000
VPR	Q9NV96	0.00000
VPR	Q9NVH1	0.00000
VPR	Q9NVI1	0.00000
VPR	Q9NVI7	0.00000
VPR	Q9NVP1	0.00000
VPR	Q9NVR0	0.00000
VPR	Q9NVS2	0.00000
VPR	Q9NVV0	0.00000
VPR	Q9NVV4	0.00000
VPR	Q9NW08	0.00000
VPR	Q9NW13	0.00000
VPR	Q9NWT1	0.00000
VPR	Q9NWT8	0.00000
VPR	Q9NWU5	0.00000
VPR	Q9NWW5	0.00000
VPR	Q9NX14	0.00000
VPR	Q9NX20	0.00000
VPR	Q9NX24	0.00000
VPR	Q9NX58	0.00000
VPR	Q9NX65	0.00000
VPR	Q9NXE4	0.00000
VPR	Q9NXF1	0.00000
VPR	Q9NXF7	0.00000
VPR	Q9NXG2	0.00000
VPR	Q9NY12	0.00000
VPR	Q9NY93	0.00000
VPR	Q9NYC9	0.00000
VPR	Q9NYF8	0.00000
VPR	Q9NYJ8	0.00000
VPR	Q9NYK5	0.00000
VPR	Q9NYP7	0.00000
VPR	Q9NYU2	0.00000
VPR	Q9NYV4	0.00000
VPR	Q9NZ52	0.00000
VPR	Q9NZB2	0.00000
VPR	Q9NZE8	0.00000
VPR	Q9NZJ4	0.00000
VPR	Q9NZJ7	0.00000
VPR	Q9NZL4	0.00000
VPR	Q9NZM5	0.00000
VPR	Q9NZN5	0.00000
VPR	Q9NZT1	0.00000
VPR	Q9P015	0.00000
VPR	Q9P031	0.00000
VPR	Q9P035	0.00000
VPR	Q9P0J0	0.00000
VPR	Q9P0L2	0.00000
VPR	Q9P0M9	0.00000
VPR	Q9P1Y5	0.00000
VPR	Q9P232	0.00000
VPR	Q9P258	0.00000
VPR	Q9P2E3	0.00000
VPR	Q9P2E9	0.00000
VPR	Q9P2H5	0.00000
VPR	Q9P2J5	0.00000
VPR	Q9P2K5	0.00000
VPR	Q9P2N5	0.00000
VPR	Q9P2R3	0.00000
VPR	Q9P2R7	0.00000
VPR	Q9P2S2	0.00000
VPR	Q9P2W9	0.00000
VPR	Q9TNN7	0.00000
VPR	Q9UBB4	0.00000
VPR	Q9UBF2	0.00000
VPR	Q9UBF6	0.00000
VPR	Q9UBF8	0.00000
VPR	Q9UBM7	0.00000
VPR	Q9UBQ5	0.00000
VPR	Q9UBS4	0.00000
VPR	Q9UBT7	0.00000
VPR	Q9UBU9	0.00000
VPR	Q9UBV2	0.00000
VPR	Q9UBX3	0.00000
VPR	Q9UDW1	0.00000
VPR	Q9UDY2	0.00000
VPR	Q9UG56	0.00000
VPR	Q9UG63	0.00000
VPR	Q9UGJ0	0.00000
VPR	Q9UGN5	0.00000
VPR	Q9UGP4	0.00000
VPR	Q9UGP5	0.00000
VPR	Q9UGY1	0.00000
VPR	Q9UH62	0.00000
VPR	Q9UH99	0.00000
VPR	Q9UHA3	0.00000
VPR	Q9UHB6	0.00000
VPR	Q9UHB7	0.00000
VPR	Q9UHB9	0.00000
VPR	Q9UHF7	0.00000
VPR	Q9UHI6	0.00000
VPR	Q9UHQ9	0.00000
VPR	Q9UHR6	0.00000
VPR	Q9UHW5	0.00000
VPR	Q9UHW9	0.00000
VPR	Q9UHX1	0.00000
VPR	Q9UI09	0.00000
VPR	Q9UI12	0.00000
VPR	Q9UI30	0.00000
VPR	Q9UI47	0.00000
VPR	Q9UIF9	0.00000
VPR	Q9UIG0	0.00000
VPR	Q9UII4	0.00000
VPR	Q9UIJ7	0.00000
VPR	Q9UJ78	0.00000
VPR	Q9UJA5	0.00000
VPR	Q9UJK0	0.00000
VPR	Q9UJS0	0.00000
VPR	Q9UJX2	0.00000
VPR	Q9UJX3	0.00000
VPR	Q9UJX4	0.00000
VPR	Q9UJZ1	0.00000
VPR	Q9UK99	0.00000
VPR	Q9UKB1	0.00000
VPR	Q9UKD2	0.00000
VPR	Q9UKI9	0.00000
VPR	Q9UKJ3	0.00000
VPR	Q9UKK3	0.00000
VPR	Q9UKN8	0.00000
VPR	Q9UKT9	0.00000
VPR	Q9UL40	0.00000
VPR	Q9UL42	0.00000
VPR	Q9UL49	0.00000
VPR	Q9UL68	0.00000
VPR	Q9ULI4	0.00000
VPR	Q9ULK4	0.00000
VPR	Q9ULV4	0.00000
VPR	Q9ULW3	0.00000
VPR	Q9ULX6	0.00000
VPR	Q9UM00	0.00000
VPR	Q9UM54	0.00000
VPR	Q9UMN6	0.00000
VPR	Q9UMS0	0.00000
VPR	Q9UN37	0.00000
VPR	Q9UN42	0.00000
VPR	Q9UN86	0.00000
VPR	Q9UNE7	0.00000
VPR	Q9UNL2	0.00000
VPR	Q9UNM6	0.00000
VPR	Q9UNQ2	0.00000
VPR	Q9UNX3	0.00000
VPR	Q9UNX4	0.00000
VPR	Q9UNY4	0.00000
VPR	Q9UP95	0.00000
VPR	Q9UPN7	0.00000
VPR	Q9UPP1	0.00000
VPR	Q9UPT5	0.00000
VPR	Q9UPT8	0.00000
VPR	Q9UPY3	0.00000
VPR	Q9UPY6	0.00000
VPR	Q9UQ03	0.00000
VPR	Q9UQ13	0.00000
VPR	Q9UQ35	0.00000
VPR	Q9UQE7	0.00000
VPR	Q9Y215	0.00000
VPR	Q9Y221	0.00000
VPR	Q9Y224	0.00000
VPR	Q9Y230	0.00000
VPR	Q9Y241	0.00000
VPR	Q9Y262	0.00000
VPR	Q9Y263	0.00000
VPR	Q9Y265	0.00000
VPR	Q9Y272	0.00000
VPR	Q9Y287	0.00000
VPR	Q9Y291	0.00000
VPR	Q9Y295	0.00000
VPR	Q9Y297	0.00000
VPR	Q9Y2D9	0.00000
VPR	Q9Y2H1	0.00000
VPR	Q9Y2L1	0.00000
VPR	Q9Y2M0	0.00000
VPR	Q9Y2N3	0.00000
VPR	Q9Y2P8	0.00000
VPR	Q9Y2Q9	0.00000
VPR	Q9Y2R4	0.00000
VPR	Q9Y2R5	0.00000
VPR	Q9Y2R9	0.00000
VPR	Q9Y2S7	0.00000
VPR	Q9Y2U8	0.00000
VPR	Q9Y2W1	0.00000
VPR	Q9Y2X3	0.00000
VPR	Q9Y2X9	0.00000
VPR	Q9Y312	0.00000
VPR	Q9Y399	0.00000
VPR	Q9Y3A6	0.00000
VPR	Q9Y3B2	0.00000
VPR	Q9Y3B4	0.00000
VPR	Q9Y3B7	0.00000
